id,name,fullname,name-revised,fullname-revised
WOS:000391253600197,"Younge, AJ|Reidy, C|Henschel, R|Fox, GC","Younge, Andrew J.|Reidy, Christopher|Henschel, Robert|Fox, Geoffrey C.","Younge, AJ|Reidy, C|Henschel, R|Fox, GC","Younge, Andrew J.|Reidy, Christopher|Henschel, Robert|Fox, Geoffrey C."
WOS:000391253600201,"Kamburugamuve, S|Ekanayake, S|Pathirage, M|Fox, G","Kamburugamuve, Supun|Ekanayake, Saliya|Pathirage, Milinda|Fox, Geoffrey","Kamburugamuve, S|Ekanayake, S|Pathirage, M|Fox, GC","Kamburugamuve, Supun|Ekanayake, Saliya|Pathirage, Milinda|Fox, Geoffrey C."
WOS:000391254200001,"Bromberg, Y|Hahn, MW|Radivojac, P","Bromberg, Yana|Hahn, Matthew W.|Radivojac, Predrag","Bromberg, Y|Hahn, MW|Radivojac, P","Bromberg, Yana|Hahn, Matthew W.|Radivojac, Predrag"
WOS:000392126000017,"Tang, HX|Li, SJ|Ye, YZ","Tang, Haixu|Li, Sujun|Ye, Yuzhen","Tang, HX|Li, SJ|Ye, YZ","Tang, Haixu X.|Li, Sujun|Ye, Yuzhen"
WOS:000392418100093,"von Laszewski, G|Wang, L|Wang, F|Fox, GC|Mahinthakumar, GK","von Laszewski, G.|Wang, L.|Wang, F.|Fox, G. C.|Mahinthakumar, G. K.","von Laszewski, G|Wang, L|Wang, F|Fox, GC|Mahinthakumar, GK","von Laszewski, G.|Wang, L.|Wang, F.|Fox, Geoffrey C.|Mahinthakumar, G. K."
WOS:000392940500080,"Walters, JP|Younge, AJ|Kang, DI|Yao, KT|Kang, M|Crago, SP|Fox, GC","Walters, John Paul|Younge, Andrew J.|Kang, Dong-In|Yao, Ke-Thia|Kang, Mikyung|Crago, Stephen P.|Fox, Geoffrey C.","Walters, JP|Younge, AJ|Kang, DI|Yao, KT|Kang, M|Crago, SP|Fox, GC","Walters, John Paul|Younge, Andrew J.|Kang, Dong-In|Yao, Ke-Thia|Kang, Mikyung|Crago, Stephen P.|Fox, Geoffrey C."
WOS:000393184000012,"Lorenzetti, C|Maguitman, A|Leake, D|Menczer, F|Reichherzer, T","Lorenzetti, Carlos|Maguitman, Ana|Leake, David|Menczer, Filippo|Reichherzer, Thomas","Lorenzetti, C|Maguitman, A|Leake, DB|Menczer, F|Reichherzer, T","Lorenzetti, Carlos|Maguitman, Ana|Leake, David B.|Menczer, Filippo|Reichherzer, Thomas"
WOS:000393184100126,"Yildiz, B|Fox, GC","Yildiz, Beytullah|Fox, Geoffrey C.","Yildiz, B|Fox, GC","Yildiz, Beytullah|Fox, Geoffrey C."
WOS:000393748300023,"Borner, K|Edmonds, B|Milojevic, S|Scharnhorst, A","Borner, Katy|Edmonds, Bruce|Milojevic, Stasa|Scharnhorst, Andrea","Borner, K|Edmonds, B|Milojevic, S|Scharnhorst, A","Borner, Katy|Edmonds, Bruce|Milojevic, Stasa|Scharnhorst, Andrea"
WOS:000393748300029,"Bollen, J|Crandall, D|Junk, D|Ding, Y|Borner, K","Bollen, Johan|Crandall, David|Junk, Damion|Ding, Ying|Boerner, Katy","Bollen, J|Crandall, DJ|Junk, D|Ding, Y|Borner, K","Bollen, Johan|Crandall, David J.|Junk, Damion|Ding, Ying|Borner, Katy"
WOS:000393810200005,"Connelly, K|Mayora, O|Favela, J|Jacobs, M|Matic, A|Nugent, C|Wagner, S","Connelly, Kay|Mayora, Oscar|Favela, Jesus|Jacobs, Maia|Matic, Aleksandar|Nugent, Chris|Wagner, Stefan","Connelly, KH|Mayora, O|Favela, J|Jacobs, M|Matic, A|Nugent, C|Wagner, S","Connelly, Kay H.|Mayora, Oscar|Favela, Jesus|Jacobs, Maia|Matic, Aleksandar|Nugent, Chris|Wagner, Stefan"
WOS:000393944900003,"Nys, J|Mathieu, V|Fernandez-Ramirez, C|Blin, ANH|Jackura, A|Mikhasenko, M|Pilloni, A|Szczepaniak, AP|Fox, G|Ryckebusch, J","Nys, J.|Mathieu, V.|Fernandez-Ramirez, C.|Hiller Blin, A. N.|Jackura, A.|Mikhasenko, M.|Pilloni, A.|Szczepaniak, A. P.|Fox, G.|Ryckebusch, J.","Nys, J|Mathieu, V|Fernandez-Ramirez, C|Blin, ANH|Jackura, A|Mikhasenko, M|Pilloni, A|Szczepaniak, AP|Fox, GC|Ryckebusch, J","Nys, J.|Mathieu, V.|Fernandez-Ramirez, C.|Blin, A. N. Hiller|Jackura, A.|Mikhasenko, M.|Pilloni, A.|Szczepaniak, A. P.|Fox, Geoffrey C.|Ryckebusch, J."
WOS:000394272800003,"Guerra-Reyes, L|Christie, VM|Prabhakar, A|Harris, AL|Siek, KA","Guerra-Reyes, Lucia|Christie, Vanessa M. .|Prabhakar, Annu|Harris, Asia L.|Siek, Katie A.","Guerra-Reyes, L|Christie, VM|Prabhakar, A|Harris, AL|Siek, KA","Guerra-Reyes, Lucia|Christie, Vanessa M.|Prabhakar, Annu|Harris, Asia L.|Siek, Katie A."
WOS:000395171600103,"Hazlewood, WR|Stolterman, E|Connelly, K","Hazlewood, William R.|Stolterman, Erik|Connelly, Kay","Hazlewood, WR|Stolterman, E|Connelly, KH","Hazlewood, William R.|Stolterman, Erik|Connelly, Kay H."
WOS:000395450800008,"Jalali, V|Leake, D","Jalali, Vahid|Leake, David","Jalali, V|Leake, DB","Jalali, Vahid|Leake, David B."
WOS:000395772700010,"Simmons, S|Sahinalp, C|Berger, B","Simmons, Sean|Sahinalp, Cenk|Berger, Bonnie","Simmons, S|Sahinalp, CS|Berger, B","Simmons, Sean|Sahinalp, Cenk S.|Berger, Bonnie"
WOS:000396057400017,"Thomas, GWC|Hahn, MW|Hahn, Y","Thomas, Gregg W. C.|Hahn, Matthew W.|Hahn, Yoonsoo","Thomas, GWC|Hahn, MW|Hahn, Y","Thomas, Gregg W. C.|Hahn, Matthew W.|Hahn, Yoonsoo"
WOS:000396058400012,"Jiang, XQ|Tang, HX|Ye, ZQ|Lynch, M","Jiang, Xiaoqian|Tang, Haixu|Ye, Zhiqiang|Lynch, Michael","Jiang, XQ|Tang, HX|Ye, ZQ|Lynch, M","Jiang, Xiaoqian|Tang, Haixu X.|Ye, Zhiqiang|Lynch, Michael"
WOS:000396442600008,"Guerra-Reyes, L|Christie, VM|Prabhakar, A|Siek, KA","Guerra-Reyes, Lucia|Christie, Vanessa M.|Prabhakar, Annu|Siek, Katie A.","Guerra-Reyes, L|Christie, VM|Prabhakar, A|Siek, KA","Guerra-Reyes, Lucia|Christie, Vanessa M.|Prabhakar, Annu|Siek, Katie A."
WOS:000397091600004,"Kockan, C|Hach, F|Sarrafi, I|Bell, RH|McConeghy, B|Beja, K|Haegert, A|Wyatt, AW|Volik, SV|Chi, KN|Collins, CC|Sahinalp, C","Kockan, Can|Hach, Faraz|Sarrafi, Iman|Bell, Robert H.|McConeghy, Brian|Beja, Kevin|Haegert, Anne|Wyatt, Alexander W.|Volik, Stanislav V.|Chi, Kim N.|Collins, Colin C.|Sahinalp, Cenk","Kockan, C|Hach, F|Sarrafi, I|Bell, RH|McConeghy, B|Beja, K|Haegert, A|Wyatt, AW|Volik, SV|Chi, KN|Collins, CC|Sahinalp, CS","Kockan, Can|Hach, Faraz|Sarrafi, Iman|Bell, Robert H.|McConeghy, Brian|Beja, Kevin|Haegert, Anne|Wyatt, Alexander W.|Volik, Stanislav V.|Chi, Kim N.|Collins, Colin C.|Sahinalp, Cenk S."
WOS:000397488600003,"Zhang, Q|Ye, YZ","Zhang, Quan|Ye, Yuzhen","Zhang, Q|Ye, YZ","Zhang, Quan|Ye, Yuzhen"
WOS:000397986500010,"Chen, F|Wang, S|Jiang, XQ|Ding, SJ|Lu, Y|Kim, J|Sahinalp, SC|Shimizu, C|Burns, JC|Wright, VJ|Png, E|Hibberd, ML|Lloyd, DD|Yang, H|Telenti, A|Bloss, CS|Fox, D|Lauter, K|Ohno-Machado, L","Chen, Feng|Wang, Shuang|Jiang, Xiaoqian|Ding, Sijie|Lu, Yao|Kim, Jihoon|Sahinalp, S. Cenk|Shimizu, Chisato|Burns, Jane C.|Wright, Victoria J.|Png, Eileen|Hibberd, Martin L.|Lloyd, David D.|Yang, Hai|Telenti, Amalio|Bloss, Cinnamon S.|Fox, Dov|Lauter, Kristin|Ohno-Machado, Lucila","Chen, F|Wang, S|Jiang, XQ|Ding, SJ|Lu, Y|Kim, J|Sahinalp, CS|Shimizu, C|Burns, JC|Wright, VJ|Png, E|Hibberd, ML|Lloyd, DD|Yang, H|Telenti, A|Bloss, CS|Fox, D|Lauter, K|Ohno-Machado, L","Chen, Feng|Wang, Shuang|Jiang, Xiaoqian|Ding, Sijie|Lu, Yao|Kim, Jihoon|Sahinalp, Cenk S.|Shimizu, Chisato|Burns, Jane C.|Wright, Victoria J.|Png, Eileen|Hibberd, Martin L.|Lloyd, David D.|Yang, Hai|Telenti, Amalio|Bloss, Cinnamon S.|Fox, Dov|Lauter, Kristin|Ohno-Machado, Lucila"
WOS:000398035700001,"Fox, G","Fox, Geoffrey","Fox, GC","Fox, Geoffrey C."
WOS:000398104400008,"Crandall, DJ|Li, YP|Lee, S|Huttenlocher, DP","Crandall, David J.|Li, Yunpeng|Lee, Stefan|Huttenlocher, Daniel P.","Crandall, DJ|Li, YP|Lee, S|Huttenlocher, DP","Crandall, David J.|Li, Yunpeng|Lee, Stefan|Huttenlocher, Daniel P."
WOS:000398668702275,"Rosvall, KA|Buechlein, A|Peterson, MP|George, EM|Tang, H|Rusch, D|Ketterson, ED","Rosvall, K. A.|Buechlein, A.|Peterson, M. P.|George, E. M.|Tang, H.|Rusch, D.|Ketterson, E. D.","Rosvall, KA|Buechlein, A|Peterson, MP|George, EM|Tang, HX|Rusch, D|Ketterson, ED","Rosvall, K. A.|Buechlein, A.|Peterson, M. P.|George, E. M.|Tang, Haixu X.|Rusch, D.|Ketterson, E. D."
WOS:000399115000044,"Ekanayake, S|Kamburugamuve, S|Wickramasinghe, P|Fox, GC","Ekanayake, Saliya|Kamburugamuve, Supun|Wickramasinghe, Pulasthi|Fox, Geoffrey C.","Ekanayake, S|Kamburugamuve, S|Wickramasinghe, P|Fox, GC","Ekanayake, Saliya|Kamburugamuve, Supun|Wickramasinghe, Pulasthi|Fox, Geoffrey C."
WOS:000399115003077,"Kamburugamuve, S|Wickramasinghe, P|Ekanayake, S|Wimalasena, C|Pathirage, M|Fox, G","Kamburugamuve, Supun|Wickramasinghe, Pulasthi|Ekanayake, Saliya|Wimalasena, Chathuri|Pathirage, Milinda|Fox, Geoffrey","Kamburugamuve, S|Wickramasinghe, P|Ekanayake, S|Wimalasena, C|Pathirage, M|Fox, GC","Kamburugamuve, Supun|Wickramasinghe, Pulasthi|Ekanayake, Saliya|Wimalasena, Chathuri|Pathirage, Milinda|Fox, Geoffrey C."
WOS:000399141700096,"Younge, AJ|Walters, JP|Crago, S|Fox, GC","Younge, Andrew J.|Walters, John Paul|Crago, Stephen|Fox, Geoffrey C.","Younge, AJ|Walters, JP|Crago, S|Fox, GC","Younge, Andrew J.|Walters, John Paul|Crago, Stephen|Fox, Geoffrey C."
WOS:000399408200004,"Natarajan, S|Bangera, V|Khot, T|Picado, J|Wazalwar, A|Costa, VS|Page, D|Caldwell, M","Natarajan, Sriraam|Bangera, Vishal|Khot, Tushar|Picado, Jose|Wazalwar, Anurag|Costa, Vitor Santos|Page, David|Caldwell, Michael","Natarajan, S|Bangera, V|Khot, T|Picado, J|Wazalwar, A|Costa, VS|Page, D|Caldwell, M","Natarajan, Sriraam|Bangera, Vishal|Khot, Tushar|Picado, Jose|Wazalwar, Anurag|Costa, Vitor Santos|Page, David|Caldwell, Michael"
WOS:000399905100011,"Miller, DFB|Yan, P|Fang, F|Buechlein, A|Kroll, K|Frankhouser, D|Stump, C|Stump, P|Ford, JB|Tang, HX|Michaels, S|Matei, D|Huang, TH|Chien, J|Liu, YL|Rusch, DB|Nephew, KP","Miller, David F. B.|Yan, Pearlly|Fang, Fang|Buechlein, Aaron|Kroll, Karl|Frankhouser, David|Stump, Cameron|Stump, Paige|Ford, James B.|Tang, Haixu|Michaels, Scott|Matei, Daniela|Huang, Tim H.|Chien, Jeremy|Liu, Yunlong|Rusch, Douglas B.|Nephew, Kenneth P.","Miller, DFB|Yan, P|Fang, F|Buechlein, A|Kroll, K|Frankhouser, D|Stump, C|Stump, P|Ford, JB|Tang, HX|Michaels, S|Matei, D|Huang, TH|Chien, J|Liu, YL|Rusch, DB|Nephew, KP","Miller, David F. B.|Yan, Pearlly|Fang, Fang|Buechlein, Aaron|Kroll, Karl|Frankhouser, David|Stump, Cameron|Stump, Paige|Ford, James B.|Tang, Haixu X.|Michaels, Scott|Matei, Daniela|Huang, Tim H.|Chien, Jeremy|Liu, Yunlong|Rusch, Douglas B.|Nephew, Kenneth P."
WOS:000400334600009,"Roda, F|Mendes, FK|Hahn, MW|Hopkins, R","Roda, Federico|Mendes, Fabio K.|Hahn, Matthew W.|Hopkins, Robin","Roda, F|Mendes, FK|Hahn, MW|Hopkins, R","Roda, Federico|Mendes, Fabio K.|Hahn, Matthew W.|Hopkins, Robin"
WOS:000401014700004,"Li, SJ|Tang, HX","Li, Sujun|Tang, Haixu","Li, SJ|Tang, HX","Li, Sujun|Tang, Haixu X."
WOS:000401474000027,"Bambach, S|Smith, LB|Crandall, DJ|Yu, C","Bambach, Sven|Smith, Linda B.|Crandall, David J.|Yu, Chen","Bambach, S|Smith, LB|Crandall, DJ|Yu, C","Bambach, Sven|Smith, Linda B.|Crandall, David J.|Yu, Chen"
WOS:000401565900001,"Broz, AK|Guerrero, RF|Randle, AM|Baek, YS|Hahn, MW|Bedinger, PA","Broz, Amanda K.|Guerrero, Rafael F.|Randle, April M.|Baek, You Soon|Hahn, Matthew W.|Bedinger, Patricia A.","Broz, AK|Guerrero, RF|Randle, AM|Baek, YS|Hahn, MW|Bedinger, PA","Broz, Amanda K.|Guerrero, Rafael F.|Randle, April M.|Baek, You Soon|Hahn, Matthew W.|Bedinger, Patricia A."
WOS:000401965900010,"Ahmed, T|Hoyle, R|Shaffer, P|Connelly, K|Crandall, D|Kapadia, A","Ahmed, Tousif|Hoyle, Roberto|Shaffer, Patrick|Connelly, Kay|Crandall, David|Kapadia, Apu","Ahmed, T|Hoyle, R|Shaffer, P|Connelly, KH|Crandall, DJ|Kapadia, A","Ahmed, Tousif|Hoyle, Roberto|Shaffer, Patrick|Connelly, Kay H.|Crandall, David J.|Kapadia, Apu"
WOS:000402063000002,"Osili, UO|Ackerman, J|Kong, CH|Light, RP|Borner, K","Osili, Una O.|Ackerman, Jacqueline|Kong, Chin Hua|Light, Robert P.|Borner, Katy","Osili, UO|Ackerman, J|Kong, CH|Light, RP|Borner, K","Osili, Una O.|Ackerman, Jacqueline|Kong, Chin Hua|Light, Robert P.|Borner, Katy"
WOS:000402997500005,"Donmez, N|Malikic, S|Wyatt, AW|Gleave, ME|Collins, CC|Sahinalp, SC","Donmez, Nilgun|Malikic, Salem|Wyatt, Alexander W.|Gleave, Martin E.|Collins, Colin C.|Sahinalp, S. Cenk","Donmez, N|Malikic, S|Wyatt, AW|Gleave, ME|Collins, CC|Sahinalp, CS","Donmez, Nilgun|Malikic, Salem|Wyatt, Alexander W.|Gleave, Martin E.|Collins, Colin C.|Sahinalp, Cenk S."
WOS:000403311100007,"Williamson, DS|Wang, DL","Williamson, Donald S.|Wang, DeLiang","Williamson, DS|Wang, DL","Williamson, Donald S.|Wang, DeLiang"
WOS:000403774200001,"Fox, G","Fox, Geoffrey","Fox, GC","Fox, Geoffrey C."
WOS:000405289100047,"Pagel, KA|Pejaver, V|Lin, GN|Nam, HJ|Mort, M|Cooper, DN|Sebat, J|Iakoucheva, LM|Mooney, SD|Radivojac, P","Pagel, Kymberleigh A.|Pejaver, Vikas|Lin, Guan Ning|Nam, Hyun-Jun|Mort, Matthew|Cooper, David N.|Sebat, Jonathan|Iakoucheva, Lilia M.|Mooney, Sean D.|Radivojac, Predrag","Pagel, KA|Pejaver, V|Lin, GN|Nam, HJ|Mort, M|Cooper, DN|Sebat, J|Iakoucheva, LM|Mooney, SD|Radivojac, P","Pagel, Kymberleigh A.|Pejaver, Vikas|Lin, Guan Ning|Nam, Hyun-Jun|Mort, Matthew|Cooper, David N.|Sebat, Jonathan|Iakoucheva, Lilia M.|Mooney, Sean D.|Radivojac, Predrag"
WOS:000405375000002,"Jalali, V|Leake, D|Forouzandehmehr, N","Jalali, Vahid|Leake, David|Forouzandehmehr, Najmeh","Jalali, V|Leake, DB|Forouzandehmehr, N","Jalali, Vahid|Leake, David B.|Forouzandehmehr, Najmeh"
WOS:000405618200016,"Raisaro, JL|Tramer, F|Ji, ZL|Bu, DY|Zhao, YA|Carey, K|Lloyd, D|Sofia, H|Baker, D|Flicek, P|Shringarpure, S|Bustamante, C|Wang, S|Jiang, XQ|Ohno-Machado, L|Tang, HX|Wang, XF|Hubaux, JP","Raisaro, Jean Louis|Tramer, Florian|Ji, Zhanglong|Bu, Diyue|Zhao, Yongan|Carey, Knox|Lloyd, David|Sofia, Heidi|Baker, Dixie|Flicek, Paul|Shringarpure, Suyash|Bustamante, Carlos|Wang, Shuang|Jiang, Xiaoqian|Ohno-Machado, Lucila|Tang, Haixu|Wang, XiaoFeng|Hubaux, Jean-Pierre","Raisaro, JL|Tramer, F|Ji, ZL|Bu, DY|Zhao, YA|Carey, K|Lloyd, D|Sofia, H|Baker, D|Flicek, P|Shringarpure, S|Bustamante, C|Wang, S|Jiang, XQ|Ohno-Machado, L|Tang, HX|Wang, XF|Hubaux, JP","Raisaro, Jean Louis|Tramer, Florian|Ji, Zhanglong|Bu, Diyue|Zhao, Yongan|Carey, Knox|Lloyd, David|Sofia, Heidi|Baker, Dixie|Flicek, Paul|Shringarpure, Suyash|Bustamante, Carlos|Wang, Shuang|Jiang, Xiaoqian|Ohno-Machado, Lucila|Tang, Haixu X.|Wang, XiaoFeng|Hubaux, Jean-Pierre"
WOS:000406394700001,"McPherson, AW|Roth, A|Ha, G|Chauve, C|Steif, A|de Souza, CPE|Eirew, P|Bouchard-Cote, A|Aparicio, S|Sahinalp, SC|Shah, SP","McPherson, Andrew W.|Roth, Andrew|Ha, Gavin|Chauve, Cedric|Steif, Adi|de Souza, Camila P. E.|Eirew, Peter|Bouchard-Cote, Alexandre|Aparicio, Sam|Sahinalp, S. Cenk|Shah, Sohrab P.","McPherson, AW|Roth, A|Ha, G|Chauve, C|Steif, A|de Souza, CPE|Eirew, P|Bouchard-Cote, A|Aparicio, S|Sahinalp, CS|Shah, SP","McPherson, Andrew W.|Roth, Andrew|Ha, Gavin|Chauve, Cedric|Steif, Adi|de Souza, Camila P. E.|Eirew, Peter|Bouchard-Cote, Alexandre|Aparicio, Sam|Sahinalp, Cenk S.|Shah, Sohrab P."
WOS:000406760400019,"Adrion, JR|Song, MJ|Schrider, DR|Hahn, MW|Schaack, S","Adrion, Jeffrey R.|Song, Michael J.|Schrider, Daniel R.|Hahn, Matthew W.|Schaack, Sarah","Adrion, JR|Song, MJ|Schrider, DR|Hahn, MW|Schaack, S","Adrion, Jeffrey R.|Song, Michael J.|Schrider, Daniel R.|Hahn, Matthew W.|Schaack, Sarah"
WOS:000406788000021,"Mayer, F|Williamson, DS|Mowlaee, P|Wang, D","Mayer, Florian|Williamson, Donald S.|Mowlaee, Pejman|Wang, DeLiang","Mayer, F|Williamson, DS|Mowlaee, P|Wang, D","Mayer, Florian|Williamson, Donald S.|Mowlaee, Pejman|Wang, DeLiang"
WOS:000407150800025,"Zhang, Q|Doak, TG|Ye, YZ","Zhang, Quan|Doak, Thomas G.|Ye, Yuzhen","Zhang, Q|Doak, TG|Ye, YZ","Zhang, Quan|Doak, Thomas G.|Ye, Yuzhen"
WOS:000407494600004,"Reddy, KD|Malipeddi, J|DeForte, S|Pejaver, V|Radivojac, P|Uversky, VN|Deschenes, RJ","Reddy, Krishna D.|Malipeddi, Jashwanth|DeForte, Shelly|Pejaver, Vikas|Radivojac, Predrag|Uversky, Vladimir N.|Deschenes, Robert J.","Reddy, KD|Malipeddi, J|DeForte, S|Pejaver, V|Radivojac, P|Uversky, VN|Deschenes, RJ","Reddy, Krishna D.|Malipeddi, Jashwanth|DeForte, Shelly|Pejaver, Vikas|Radivojac, Predrag|Uversky, Vladimir N.|Deschenes, Robert J."
WOS:000407861100007,"Pejaver, V|Mooney, SD|Radivojac, P","Pejaver, Vikas|Mooney, Sean D.|Radivojac, Predrag","Pejaver, V|Mooney, SD|Radivojac, P","Pejaver, Vikas|Mooney, Sean D.|Radivojac, Predrag"
WOS:000407861100014,"Daneshjou, R|Wang, YR|Bromberg, Y|Bovo, S|Martelli, PL|Babbi, G|Di Lena, P|Casadio, R|Edwards, M|Gifford, D|Jones, DT|Sundaram, L|Bhat, RR|Li, XL|Pal, LR|Kundu, K|Yin, YZ|Moult, J|Jiang, YX|Pejaver, V|Pagel, KA|Li, B|Mooney, SD|Radivojac, P|Shah, S|Carraro, M|Gasparini, A|Leonardi, E|Giollo, M|Ferrari, C|Tosatto, SCE|Bachar, E|Azaria, JR|Ofran, Y|Unger, R|Niroula, A|Vihinen, M|Chang, B|Wang, MH|Franke, A|Petersen, BS|Pirooznia, M|Zandi, P|McCombie, R|Potash, JB|Altman, RB|Klein, TE|Hoskins, RA|Repo, S|Brenner, SE|Morgan, AA","Daneshjou, Roxana|Wang, Yanran|Bromberg, Yana|Bovo, Samuele|Martelli, Pier L.|Babbi, Giulia|Di Lena, Pietro|Casadio, Rita|Edwards, Matthew|Gifford, David|Jones, David T.|Sundaram, Laksshman|Bhat, Rajendra Rana|Li, Xiaolin|Pal, Lipika R.|Kundu, Kunal|Yin, Yizhou|Moult, John|Jiang, Yuxiang|Pejaver, Vikas|Pagel, Kymberleigh A.|Li, Biao|Mooney, Sean D.|Radivojac, Predrag|Shah, Sohela|Carraro, Marco|Gasparini, Alessandra|Leonardi, Emanuela|Giollo, Manuel|Ferrari, Carlo|Tosatto, Silvio C. E.|Bachar, Eran|Azaria, Johnathan R.|Ofran, Yanay|Unger, Ron|Niroula, Abhishek|Vihinen, Mauno|Chang, Billy|Wang, Maggie H.|Franke, Andre|Petersen, Britt-Sabina|Pirooznia, Mehdi|Zandi, Peter|McCombie, Richard|Potash, James B.|Altman, Russ B.|Klein, Teri E.|Hoskins, Roger A.|Repo, Susanna|Brenner, Steven E.|Morgan, Alexander A.","Daneshjou, R|Wang, YR|Bromberg, Y|Bovo, S|Martelli, PL|Babbi, G|Di Lena, P|Casadio, R|Edwards, M|Gifford, D|Jones, DT|Sundaram, L|Bhat, RR|Li, XL|Pal, LR|Kundu, K|Yin, YZ|Moult, J|Jiang, YX|Pejaver, V|Pagel, KA|Li, B|Mooney, SD|Radivojac, P|Shah, S|Carraro, M|Gasparini, A|Leonardi, E|Giollo, M|Ferrari, C|Tosatto, SCE|Bachar, E|Azaria, JR|Ofran, Y|Unger, R|Niroula, A|Vihinen, M|Chang, B|Wang, MH|Franke, A|Petersen, BS|Pirooznia, M|Zandi, P|McCombie, R|Potash, JB|Altman, RB|Klein, TE|Hoskins, RA|Repo, S|Brenner, SE|Morgan, AA","Daneshjou, Roxana|Wang, Yanran|Bromberg, Yana|Bovo, Samuele|Martelli, Pier L.|Babbi, Giulia|Di Lena, Pietro|Casadio, Rita|Edwards, Matthew|Gifford, David|Jones, David T.|Sundaram, Laksshman|Bhat, Rajendra Rana|Li, Xiaolin|Pal, Lipika R.|Kundu, Kunal|Yin, Yizhou|Moult, John|Jiang, Yuxiang|Pejaver, Vikas|Pagel, Kymberleigh A.|Li, Biao|Mooney, Sean D.|Radivojac, Predrag|Shah, Sohela|Carraro, Marco|Gasparini, Alessandra|Leonardi, Emanuela|Giollo, Manuel|Ferrari, Carlo|Tosatto, Silvio C. E.|Bachar, Eran|Azaria, Johnathan R.|Ofran, Yanay|Unger, Ron|Niroula, Abhishek|Vihinen, Mauno|Chang, Billy|Wang, Maggie H.|Franke, Andre|Petersen, Britt-Sabina|Pirooznia, Mehdi|Zandi, Peter|McCombie, Richard|Potash, James B.|Altman, Russ B.|Klein, Teri E.|Hoskins, Roger A.|Repo, Susanna|Brenner, Steven E.|Morgan, Alexander A."
WOS:000408195200010,"Kram, KE|Geiger, C|Ismail, WM|Lee, H|Tang, HX|Foster, PL|Finkel, SE","Kram, Karin E.|Geiger, Christopher|Ismail, Wazim Mohammed|Lee, Heewook|Tang, Haixu|Foster, Patricia L.|Finkel, Steven E.","Kram, KE|Geiger, C|Ismail, WM|Lee, H|Tang, HX|Foster, PL|Finkel, SE","Kram, Karin E.|Geiger, Christopher|Ismail, Wazim Mohammed|Lee, Heewook|Tang, Haixu X.|Foster, Patricia L.|Finkel, Steven E."
WOS:000408346600021,"Rahnemoonfar, M|Fox, GC|Yari, M|Paden, J","Rahnemoonfar, Maryam|Fox, Geoffrey Charles|Yari, Masoud|Paden, John","Rahnemoonfar, M|Fox, GC|Yari, M|Paden, J","Rahnemoonfar, Maryam|Fox, Geoffrey C.|Yari, Masoud|Paden, John"
WOS:000408790600010,"Shrestha, R|Hodzic, E|Sauerwald, T|Dao, P|Wang, K|Yeung, J|Anderson, S|Vandin, F|Haffari, G|Collins, CC|Sahinalp, SC","Shrestha, Raunak|Hodzic, Ermin|Sauerwald, Thomas|Dao, Phuong|Wang, Kendric|Yeung, Jake|Anderson, Shawn|Vandin, Fabio|Haffari, Gholamreza|Collins, Colin C.|Sahinalp, S. Cenk","Shrestha, R|Hodzic, E|Sauerwald, T|Dao, P|Wang, K|Yeung, J|Anderson, S|Vandin, F|Haffari, G|Collins, CC|Sahinalp, CS","Shrestha, Raunak|Hodzic, Ermin|Sauerwald, Thomas|Dao, Phuong|Wang, Kendric|Yeung, Jake|Anderson, Shawn|Vandin, Fabio|Haffari, Gholamreza|Collins, Colin C.|Sahinalp, Cenk S."
WOS:000410153700006,"Kersting, K|Natarajan, S","Kersting, Kristian|Natarajan, Sriraam","Kersting, K|Natarajan, S","Kersting, Kristian|Natarajan, Sriraam"
WOS:000410417300008,"Chen, F|Wang, CH|Dai, WR|Jiang, XQ|Mohammed, N|Al Aziz, MM|Sadat, MN|Sahinalp, C|Lauter, K|Wang, S","Chen, Feng|Wang, Chenghong|Dai, Wenrui|Jiang, Xiaoqian|Mohammed, Noman|Al Aziz, Md Momin|Sadat, Md Nazmus|Sahinalp, Cenk|Lauter, Kristin|Wang, Shuang","Chen, F|Wang, CH|Dai, WR|Jiang, XQ|Mohammed, N|Al Aziz, MM|Sadat, MN|Sahinalp, CS|Lauter, K|Wang, S","Chen, Feng|Wang, Chenghong|Dai, Wenrui|Jiang, Xiaoqian|Mohammed, Noman|Al Aziz, Md Momin|Sadat, Md Nazmus|Sahinalp, Cenk S.|Lauter, Kristin|Wang, Shuang"
WOS:000411000300005,"Emmons, SR|Light, RP|Borner, K","Emmons, Scott R.|Light, Robert P.|Borner, Katy","Emmons, SR|Light, RP|Borner, K","Emmons, Scott R.|Light, Robert P.|Borner, Katy"
