id,name,name-revised,fullname,fullname-revised
WOS:000237319300018,"Demuth, JP","Demuth, JP","Demuth, JP","Demuth, JP"
WOS:000237319300018,"Hahn, MW","Hahn, MW","Hahn, MW","Hahn, Matthew W"
WOS:000237320800010,"Hahn, MW","Hahn, MW","Hahn, MW","Hahn, Matthew W"
WOS:000228139400001,"Hahn, MW","Hahn, MW","Hahn, MW","Hahn, Matthew W"
WOS:000228139400001,"Kern, AD","Kern, AD","Kern, AD","Kern, AD"
WOS:000528624500001,"Khoshlessan, M","Khoshlessan, M","Khoshlessan, Mahzad","Khoshlessan, Mahzad"
WOS:000528624500001,"Paraskevakos, I","Paraskevakos, I","Paraskevakos, Ioannis","Paraskevakos, Ioannis"
WOS:000528624500001,"Fox, GC","Fox, GC","Fox, Geoffrey C.","Fox, Geoffrey C"
WOS:000528624500001,"Jha, S","Jha, S","Jha, Shantenu","Jha, Shantenu"
WOS:000528624500001,"Beckstein, O","Beckstein, O","Beckstein, Oliver","Beckstein, Oliver"
WOS:000536024900005,"Kadupitiya, JCS","Kadupitiya, JCS","Kadupitiya, J. C. S.","Kadupitiya, J. C. S."
WOS:000536024900005,"Sun, FB","Sun, FB","Sun, Fanbo","Sun, Fanbo"
WOS:000536024900005,"Fox, G","Fox, GC","Fox, Geoffrey","Fox, Geoffrey C"
WOS:000536024900005,"Jadhao, V","Jadhao, V","Jadhao, Vikram","Jadhao, Vikram"
WOS:000506653900013,"Kamburugamuve, S","Kamburugamuve, S","Kamburugamuve, Supun","Kamburugamuve, Supun"
WOS:000506653900013,"Govindarajan, K","Govindarajan, K","Govindarajan, Kannan","Govindarajan, Kannan"
WOS:000506653900013,"Wickramasinghe, P","Wickramasinghe, P","Wickramasinghe, Pulasthi","Wickramasinghe, Pulasthi"
WOS:000506653900013,"Abeykoon, V","Abeykoon, V","Abeykoon, Vibhatha","Abeykoon, Vibhatha"
WOS:000506653900013,"Fox, G","Fox, GC","Fox, Geoffrey","Fox, Geoffrey C"
WOS:000507172800001,"Kadupitiya, JCS","Kadupitiya, JCS","Kadupitiya, J. C. S.","Kadupitiya, J. C. S."
WOS:000507172800001,"Fox, GC","Fox, GC","Fox, Geoffrey C.","Fox, Geoffrey C"
WOS:000507172800001,"Jadhao, V","Jadhao, V","Jadhao, Vikram","Jadhao, Vikram"
WOS:000458816700002,"Silva-Castro, JA","Silva-Castro, JA","Silva-Castro, J. A.","Silva-Castro, J. A."
WOS:000458816700002,"Fernandez-Ramirez, C","Fernandez-Ramirez, C","Fernandez-Ramirez, C.","Fernandez-Ramirez, C."
WOS:000458816700002,"Albaladejo, M","Albaladejo, M","Albaladejo, M.","Albaladejo, M."
WOS:000458816700002,"Danilkin, IV","Danilkin, IV","Danilkin, I. V.","Danilkin, I. V."
WOS:000458816700002,"Jackura, A","Jackura, A","Jackura, A.","Jackura, A."
WOS:000458816700002,"Mathieu, V","Mathieu, V","Mathieu, V.","Mathieu, V."
WOS:000458816700002,"Nys, J","Nys, J","Nys, J.","Nys, J."
WOS:000458816700002,"Pilloni, A","Pilloni, A","Pilloni, A.","Pilloni, A."
WOS:000458816700002,"Szczepaniak, AP","Szczepaniak, AP","Szczepaniak, A. P.","Szczepaniak, A. P."
WOS:000458816700002,"Fox, G","Fox, GC","Fox, G.","Fox, Geoffrey C"
WOS:000460063500001,"Hsu, CH","Hsu, CH","Hsu, Ching-Hsien","Hsu, Ching-Hsien"
WOS:000460063500001,"Fox, G","Fox, GC","Fox, Geoffrey","Fox, Geoffrey C"
WOS:000460063500001,"Min, G","Min, G","Min, Geyong","Min, Geyong"
WOS:000460063500001,"Sharma, S","Sharma, S","Sharma, Sugam","Sharma, Sugam"
WOS:000543704600064,"Fox, G","Fox, GC","Fox, Geoffrey","Fox, Geoffrey C"
WOS:000543704600064,"Glazier, JA","Glazier, JA","Glazier, James A.","Glazier, James A."
WOS:000543704600064,"Kadupitiya, JCS","Kadupitiya, JCS","Kadupitiya, J. C. S.","Kadupitiya, J. C. S."
WOS:000543704600064,"Jadhao, V","Jadhao, V","Jadhao, Vikram","Jadhao, Vikram"
WOS:000543704600064,"Kim, M","Kim, M","Kim, Minje","Kim, Minje"
WOS:000543704600064,"Qiu, J","Qiu, J","Qiu, Judy","Qiu, Judy"
WOS:000543704600064,"Sluka, JP","Sluka, JP","Sluka, James P.","Sluka, James P."
WOS:000543704600064,"Somogyi, E","Somogyi, E","Somogyi, Endre","Somogyi, Endre"
WOS:000543704600064,"Marathe, M","Marathe, M","Marathe, Madhav","Marathe, Madhav"
WOS:000543704600064,"Adiga, A","Adiga, A","Adiga, Abhijin","Adiga, Abhijin"
WOS:000543704600064,"Chen, JZ","Chen, JZ","Chen, Jiangzhuo","Chen, Jiangzhuo"
WOS:000543704600064,"Beckstein, O","Beckstein, O","Beckstein, Oliver","Beckstein, Oliver"
WOS:000543704600064,"Jha, S","Jha, S","Jha, Shantenu","Jha, Shantenu"
WOS:000507631700013,"Fox, GC","Fox, GC","Fox, Geoffrey C.","Fox, Geoffrey C"
WOS:000491332900009,"Wickramasinghe, P","Wickramasinghe, P","Wickramasinghe, Pulasthi","Wickramasinghe, Pulasthi"
WOS:000491332900009,"Kamburugamuve, S","Kamburugamuve, S","Kamburugamuve, Supun","Kamburugamuve, Supun"
WOS:000491332900009,"Govindarajan, K","Govindarajan, K","Govindarajan, Kannan","Govindarajan, Kannan"
WOS:000491332900009,"Abeykoon, V","Abeykoon, V","Abeykoon, Vibhatha","Abeykoon, Vibhatha"
WOS:000491332900009,"Widanage, C","Widanage, C","Widanage, Chathura","Widanage, Chathura"
WOS:000491332900009,"Perera, N","Perera, N","Perera, Niranda","Perera, Niranda"
WOS:000491332900009,"Uyar, A","Uyar, A","Uyar, Ahmet","Uyar, Ahmet"
WOS:000491332900009,"Gunduz, G","Gunduz, G","Gunduz, Gurhan","Gunduz, Gurhan"
WOS:000491332900009,"Akkas, S","Akkas, S","Akkas, Selahattin","Akkas, Selahattin"
WOS:000491332900009,"Fox, G","Fox, GC","Fox, Geoffrey","Fox, Geoffrey C"
WOS:000483058700056,"Abeykoon, V","Abeykoon, V","Abeykoon, Vibhatha","Abeykoon, Vibhatha"
WOS:000483058700056,"Fox, G","Fox, GC","Fox, Geoffrey","Fox, Geoffrey C"
WOS:000483058700056,"Kim, M","Kim, M","Kim, Minje","Kim, Minje"
WOS:000442345300004,"Nys, J","Nys, J","Nys, J.","Nys, J."
WOS:000442345300004,"Blin, ANH","Blin, ANH","Blin, A. N. Hiller","Blin, A. N. Hiller"
WOS:000442345300004,"Mathieu, V","Mathieu, V","Mathieu, V.","Mathieu, V."
WOS:000442345300004,"Fernandez-Ramirez, C","Fernandez-Ramirez, C","Fernandez-Ramirez, C.","Fernandez-Ramirez, C."
WOS:000442345300004,"Jackura, A","Jackura, A","Jackura, A.","Jackura, A."
WOS:000442345300004,"Pilloni, A","Pilloni, A","Pilloni, A.","Pilloni, A."
WOS:000442345300004,"Ryckebusch, J","Ryckebusch, J","Ryckebusch, J.","Ryckebusch, J."
WOS:000442345300004,"Szczepaniak, AP","Szczepaniak, AP","Szczepaniak, A. P.","Szczepaniak, A. P."
WOS:000442345300004,"Fox, G","Fox, GC","Fox, G.","Fox, Geoffrey C"
WOS:000440384800003,"Mathieu, V","Mathieu, V","Mathieu, V.","Mathieu, V."
WOS:000440384800003,"Nys, J","Nys, J","Nys, J.","Nys, J."
WOS:000440384800003,"Fernandez-Ramirez, C","Fernandez-Ramirez, C","Fernandez-Ramirez, C.","Fernandez-Ramirez, C."
WOS:000440384800003,"Blin, ANH","Blin, ANH","Blin, A. N. Hiller","Blin, A. N. Hiller"
WOS:000440384800003,"Jackura, A","Jackura, A","Jackura, A.","Jackura, A."
WOS:000440384800003,"Pilloni, A","Pilloni, A","Pilloni, A.","Pilloni, A."
WOS:000440384800003,"Szczepaniak, AP","Szczepaniak, AP","Szczepaniak, A. P.","Szczepaniak, A. P."
WOS:000440384800003,"Fox, G","Fox, GC","Fox, G.","Fox, Geoffrey C"
WOS:000432972300001,"Mathieu, V","Mathieu, V","Mathieu, V.","Mathieu, V."
WOS:000432972300001,"Nys, J","Nys, J","Nys, J.","Nys, J."
WOS:000432972300001,"Fernandez-Ramirez, C","Fernandez-Ramirez, C","Fernandez-Ramirez, C.","Fernandez-Ramirez, C."
WOS:000432972300001,"Jackura, A","Jackura, A","Jackura, A.","Jackura, A."
WOS:000432972300001,"Pilloni, A","Pilloni, A","Pilloni, A.","Pilloni, A."
WOS:000432972300001,"Sherrill, N","Sherrill, N","Sherrill, N.","Sherrill, N."
WOS:000432972300001,"Szczepaniak, AP","Szczepaniak, AP","Szczepaniak, A. P.","Szczepaniak, A. P."
WOS:000432972300001,"Fox, G","Fox, GC","Fox, G.","Fox, Geoffrey C"
WOS:000436807700001,"Mathieu, V","Mathieu, V","Mathieu, V.","Mathieu, V."
WOS:000436807700001,"Nys, J","Nys, J","Nys, J.","Nys, J."
WOS:000436807700001,"Pilloni, A","Pilloni, A","Pilloni, A.","Pilloni, A."
WOS:000436807700001,"Fernandez-Ramirez, C","Fernandez-Ramirez, C","Fernandez-Ramirez, C.","Fernandez-Ramirez, C."
WOS:000436807700001,"Jackura, A","Jackura, A","Jackura, A.","Jackura, A."
WOS:000436807700001,"Mikhasenko, M","Mikhasenko, M","Mikhasenko, M.","Mikhasenko, M."
WOS:000436807700001,"Pauk, V","Pauk, V","Pauk, V.","Pauk, V."
WOS:000436807700001,"Szczepaniak, AP","Szczepaniak, AP","Szczepaniak, A. P.","Szczepaniak, A. P."
WOS:000436807700001,"Fox, G","Fox, GC","Fox, G.","Fox, Geoffrey C"
WOS:000429098900061,"Jackura, A","Jackura, A","Jackura, A.","Jackura, A."
WOS:000429098900061,"Fernandez-Ramirez, C","Fernandez-Ramirez, C","Fernandez-Ramirez, C.","Fernandez-Ramirez, C."
WOS:000429098900061,"Mikhasenko, M","Mikhasenko, M","Mikhasenko, M.","Mikhasenko, M."
WOS:000429098900061,"Pilloni, A","Pilloni, A","Pilloni, A.","Pilloni, A."
WOS:000429098900061,"Mathieu, V","Mathieu, V","Mathieu, V.","Mathieu, V."
WOS:000429098900061,"Nys, J","Nys, J","Nys, J.","Nys, J."
WOS:000429098900061,"Pauk, V","Pauk, V","Pauk, V.","Pauk, V."
WOS:000429098900061,"Szczepaniak, AP","Szczepaniak, AP","Szczepaniak, A. P.","Szczepaniak, A. P."
WOS:000429098900061,"Fox, G","Fox, GC","Fox, G.","Fox, Geoffrey C"
WOS:000429098900061,"Aghasyan, M","Aghasyan, M","Aghasyan, M.","Aghasyan, M."
WOS:000429098900061,"Akhunzyanov, R","Akhunzyanov, R","Akhunzyanov, R.","Akhunzyanov, R."
WOS:000429098900061,"Alexeev, MG","Alexeev, MG","Alexeev, M. G.","Alexeev, M. G."
WOS:000429098900061,"Alexeev, GD","Alexeev, GD","Alexeev, G. D.","Alexeev, G. D."
WOS:000429098900061,"Amoroso, A","Amoroso, A","Amoroso, A.","Amoroso, A."
WOS:000429098900061,"Andrieux, V","Andrieux, V","Andrieux, V.","Andrieux, V."
WOS:000429098900061,"Anfimov, NV","Anfimov, NV","Anfimov, N. V.","Anfimov, N. V."
WOS:000429098900061,"Anosov, V","Anosov, V","Anosov, V.","Anosov, V."
WOS:000429098900061,"Antoshkin, A","Antoshkin, A","Antoshkin, A.","Antoshkin, A."
WOS:000429098900061,"Augsten, K","Augsten, K","Augsten, K.","Augsten, K."
WOS:000429098900061,"Augustyniak, W","Augustyniak, W","Augustyniak, W.","Augustyniak, W."
WOS:000429098900061,"Austregesilo, A","Austregesilo, A","Austregesilo, A.","Austregesilo, A."
WOS:000429098900061,"Azevedo, CDR","Azevedo, CDR","Azevedo, C. D. R.","Azevedo, C. D. R."
WOS:000429098900061,"Badelek, B","Badelek, B","Badelek, B.","Badelek, B."
WOS:000429098900061,"Balestra, F","Balestra, F","Balestra, F.","Balestra, F."
WOS:000429098900061,"Ball, M","Ball, M","Ball, M.","Ball, M."
WOS:000429098900061,"Barth, J","Barth, J","Barth, J.","Barth, J."
WOS:000429098900061,"Beck, R","Beck, R","Beck, R.","Beck, R."
WOS:000429098900061,"Bedfer, Y","Bedfer, Y","Bedfer, Y.","Bedfer, Y."
WOS:000429098900061,"Bernhard, J","Bernhard, J","Bernhard, J.","Bernhard, J."
WOS:000429098900061,"Bicker, K","Bicker, K","Bicker, K.","Bicker, K."
WOS:000429098900061,"Bielert, ER","Bielert, ER","Bielert, E. R.","Bielert, E. R."
WOS:000429098900061,"Birsa, R","Birsa, R","Birsa, R.","Birsa, R."
WOS:000429098900061,"Bodlak, M","Bodlak, M","Bodlak, M.","Bodlak, M."
WOS:000429098900061,"Bordalo, P","Bordalo, P","Bordalo, P.","Bordalo, P."
WOS:000429098900061,"Bradamante, F","Bradamante, F","Bradamante, F.","Bradamante, F."
WOS:000429098900061,"Bressan, A","Bressan, A","Bressan, A.","Bressan, A."
WOS:000429098900061,"Buchele, M","Buchele, M","Buechele, M.","Buechele, M."
WOS:000429098900061,"Burtsev, VE","Burtsev, VE","Burtsev, V. E.","Burtsev, V. E."
WOS:000429098900061,"Chang, WC","Chang, WC","Chang, W. -C.","Chang, W. -C."
WOS:000429098900061,"Chatterjee, C","Chatterjee, C","Chatterjee, C.","Chatterjee, C."
WOS:000429098900061,"Chiosso, M","Chiosso, M","Chiosso, M.","Chiosso, M."
WOS:000429098900061,"Choi, I","Choi, I","Choi, I.","Choi, I."
WOS:000429098900061,"Chumakov, AG","Chumakov, AG","Chumakov, A. G.","Chumakov, A. G."
WOS:000429098900061,"Chung, SU","Chung, SU","Chung, S. -U.","Chung, S. -U."
WOS:000429098900061,"Cicuttin, A","Cicuttin, A","Cicuttin, A.","Cicuttin, A."
WOS:000429098900061,"Crespo, ML","Crespo, ML","Crespo, M. L.","Crespo, M. L."
WOS:000429098900061,"DallaTorre, S","DallaTorre, S","DallaTorre, S.","DallaTorre, S."
WOS:000429098900061,"Dasgupta, SS","Dasgupta, SS","Dasgupta, S. S.","Dasgupta, S. S."
WOS:000429098900061,"Dasgupta, S","Dasgupta, S","Dasgupta, S.","Dasgupta, S."
WOS:000429098900061,"Denisov, OY","Denisov, OY","Denisov, O. Yu.","Denisov, O. Yu."
WOS:000429098900061,"Dhara, L","Dhara, L","Dhara, L.","Dhara, L."
WOS:000429098900061,"Donskov, SV","Donskov, SV","Donskov, S. V.","Donskov, S. V."
WOS:000429098900061,"Doshita, N","Doshita, N","Doshita, N.","Doshita, N."
WOS:000429098900061,"Dreisbach, C","Dreisbach, C","Dreisbach, Ch.","Dreisbach, Ch."
WOS:000429098900061,"Dunnweber, W","Dunnweber, W","Duennweber, W.","Duennweber, W."
WOS:000429098900061,"Dusaev, RR","Dusaev, RR","Dusaev, R. R.","Dusaev, R. R."
WOS:000429098900061,"Dziewiecki, M","Dziewiecki, M","Dziewiecki, M.","Dziewiecki, M."
WOS:000429098900061,"Efremov, A","Efremov, A","Efremov, A.","Efremov, A."
WOS:000429098900061,"Franco, C","Franco, C","Franco, C.","Franco, C."
WOS:000429098900061,"von Hohenesche, ND","von Hohenesche, ND","von Hohenesche, N. Du Fresne","von Hohenesche, N. Du Fresne"
WOS:000429098900061,"Friedrich, JM","Friedrich, JM","Friedrich, J. M.","Friedrich, J. M."
WOS:000429098900061,"Frolov, V","Frolov, V","Frolov, V.","Frolov, V."
WOS:000429098900061,"Fuchey, E","Fuchey, E","Fuchey, E.","Fuchey, E."
WOS:000429098900061,"Gautheron, F","Gautheron, F","Gautheron, F.","Gautheron, F."
WOS:000429098900061,"Gavrichtchouk, OP","Gavrichtchouk, OP","Gavrichtchouk, O. P.","Gavrichtchouk, O. P."
WOS:000429098900061,"Gerassimov, S","Gerassimov, S","Gerassimov, S.","Gerassimov, S."
WOS:000429098900061,"Giarra, J","Giarra, J","Giarra, J.","Giarra, J."
WOS:000429098900061,"Giordano, F","Giordano, F","Giordano, F.","Giordano, F."
WOS:000429098900061,"Gnesi, I","Gnesi, I","Gnesi, I.","Gnesi, I."
WOS:000429098900061,"Gorzellik, M","Gorzellik, M","Gorzellik, M.","Gorzellik, M."
WOS:000429098900061,"Grasso, A","Grasso, A","Grasso, A.","Grasso, A."
WOS:000429098900061,"GrossePerdekamp, M","GrossePerdekamp, M","GrossePerdekamp, M.","GrossePerdekamp, M."
WOS:000429098900061,"Grube, B","Grube, B","Grube, B.","Grube, B."
WOS:000429098900061,"Grussenmeyer, T","Grussenmeyer, T","Grussenmeyer, T.","Grussenmeyer, T."
WOS:000429098900061,"Guskov, A","Guskov, A","Guskov, A.","Guskov, A."
WOS:000429098900061,"Hahne, D","Hahne, D","Hahne, D.","Hahne, D."
WOS:000429098900061,"Hamar, G","Hamar, G","Hamar, G.","Hamar, G."
WOS:000429098900061,"Von Harrach, D","Von Harrach, D","von Harrach, D.","von Harrach, D."
WOS:000429098900061,"Heinsius, FH","Heinsius, FH","Heinsius, F. H.","Heinsius, F. H."
WOS:000429098900061,"Heitz, R","Heitz, R","Heitz, R.","Heitz, R."
WOS:000429098900061,"Herrmann, F","Herrmann, F","Herrmann, F.","Herrmann, F."
WOS:000429098900061,"Horikawa, N","Horikawa, N","Horikawa, N.","Horikawa, N."
WOS:000429098900061,"d'Hose, N","d'Hose, N","d'Hose, N.","d'Hose, N."
WOS:000429098900061,"Hsieh, CY","Hsieh, CY","Hsieh, C. -Y.","Hsieh, C. -Y."
WOS:000429098900061,"Huber, S","Huber, S","Huber, S.","Huber, S."
WOS:000429098900061,"Ishimoto, S","Ishimoto, S","Ishimoto, S.","Ishimoto, S."
WOS:000429098900061,"Ivanov, A","Ivanov, A","Ivanov, A.","Ivanov, A."
WOS:000429098900061,"Ivanshin, Y","Ivanshin, Y","Ivanshin, Yu.","Ivanshin, Yu."
WOS:000429098900061,"Iwata, T","Iwata, T","Iwata, T.","Iwata, T."
WOS:000429098900061,"Jary, V","Jary, V","Jary, V.","Jary, V."
WOS:000429098900061,"Joosten, R","Joosten, R","Joosten, R.","Joosten, R."
WOS:000429098900061,"Jorg, P","Jorg, P","Joerg, P.","Joerg, P."
WOS:000429098900061,"Kabuss, E","Kabuss, E","Kabuss, E.","Kabuss, E."
WOS:000429098900061,"Kerbizi, A","Kerbizi, A","Kerbizi, A.","Kerbizi, A."
WOS:000429098900061,"Ketzer, B","Ketzer, B","Ketzer, B.","Ketzer, B."
WOS:000429098900061,"Khaustov, GV","Khaustov, GV","Khaustov, G. V.","Khaustov, G. V."
WOS:000429098900061,"Khokhlov, YA","Khokhlov, YA","Khokhlov, Yu. A.","Khokhlov, Yu. A."
WOS:000429098900061,"Kisselev, Y","Kisselev, Y","Kisselev, Yu.","Kisselev, Yu."
WOS:000429098900061,"Klein, F","Klein, F","Klein, F.","Klein, F."
WOS:000429098900061,"Koivuniemi, JH","Koivuniemi, JH","Koivuniemi, J. H.","Koivuniemi, J. H."
WOS:000429098900061,"Kolosov, VN","Kolosov, VN","Kolosov, V. N.","Kolosov, V. N."
WOS:000429098900061,"Kondo, K","Kondo, K","Kondo, K.","Kondo, K."
WOS:000429098900061,"Konigsmann, K","Konigsmann, K","Koenigsmann, K.","Koenigsmann, K."
WOS:000429098900061,"Konorov, I","Konorov, I","Konorov, I.","Konorov, I."
WOS:000429098900061,"Konstantinov, VF","Konstantinov, VF","Konstantinov, V. F.","Konstantinov, V. F."
WOS:000429098900061,"Kotzinian, AM","Kotzinian, AM","Kotzinian, A. M.","Kotzinian, A. M."
WOS:000429098900061,"Kouznetsov, OM","Kouznetsov, OM","Kouznetsov, O. M.","Kouznetsov, O. M."
WOS:000429098900061,"Kral, Z","Kral, Z","Kral, Z.","Kral, Z."
WOS:000429098900061,"Kramer, M","Kramer, M","Kraemer, M.","Kraemer, M."
WOS:000429098900061,"Kremser, R","Kremser, R","Kremser, R.","Kremser, R."
WOS:000429098900061,"Krinner, F","Krinner, F","Krinner, F.","Krinner, F."
WOS:000429098900061,"Kroumchtein, ZV","Kroumchtein, ZV","Kroumchtein, Z. V.","Kroumchtein, Z. V."
WOS:000429098900061,"Kulinich, Y","Kulinich, Y","Kulinich, Y.","Kulinich, Y."
WOS:000429098900061,"Kunne, F","Kunne, F","Kunne, F.","Kunne, F."
WOS:000429098900061,"Kurek, K","Kurek, K","Kurek, K.","Kurek, K."
WOS:000429098900061,"Kurjata, RP","Kurjata, RP","Kurjata, R. P.","Kurjata, R. P."
WOS:000429098900061,"Kuznetsov, II","Kuznetsov, II","Kuznetsov, I. I.","Kuznetsov, I. I."
WOS:000429098900061,"Kveton, A","Kveton, A","Kveton, A.","Kveton, A."
WOS:000429098900061,"Lednev, AA","Lednev, AA","Lednev, A. A.","Lednev, A. A."
WOS:000429098900061,"Levchenko, EA","Levchenko, EA","Levchenko, E. A.","Levchenko, E. A."
WOS:000429098900061,"Levillain, M","Levillain, M","Levillain, M.","Levillain, M."
WOS:000429098900061,"Levorato, S","Levorato, S","Levorato, S.","Levorato, S."
WOS:000429098900061,"Lian, YS","Lian, YS","Lian, Y. -S.","Lian, Y. -S."
WOS:000429098900061,"Lichtenstadt, JJ","Lichtenstadt, JJ","Lichtenstadt, J. J.","Lichtenstadt, J. J."
WOS:000429098900061,"Longo, R","Longo, R","Longo, R.","Longo, R."
WOS:000429098900061,"Lyubovitskij, VE","Lyubovitskij, VE","Lyubovitskij, V. E.","Lyubovitskij, V. E."
WOS:000429098900061,"Maggiora, A","Maggiora, A","Maggiora, A.","Maggiora, A."
WOS:000429098900061,"Magnon, A","Magnon, A","Magnon, A.","Magnon, A."
WOS:000429098900061,"Makins, N","Makins, N","Makins, N.","Makins, N."
WOS:000429098900061,"Makke, N","Makke, N","Makke, N.","Makke, N."
WOS:000429098900061,"Mallot, GK","Mallot, GK","Mallot, G. K.","Mallot, G. K."
WOS:000429098900061,"Mamon, SA","Mamon, SA","Mamon, S. A.","Mamon, S. A."
WOS:000429098900061,"Marianski, B","Marianski, B","Marianski, B.","Marianski, B."
WOS:000429098900061,"Martin, A","Martin, A","Martin, A.","Martin, A."
WOS:000429098900061,"Marzec, J","Marzec, J","Marzec, J.","Marzec, J."
WOS:000429098900061,"Matousek, J","Matousek, J","Matousek, J.","Matousek, J."
WOS:000429098900061,"Matsuda, H","Matsuda, H","Matsuda, H.","Matsuda, H."
WOS:000429098900061,"Matsuda, T","Matsuda, T","Matsuda, T.","Matsuda, T."
WOS:000429098900061,"Meshcheryakov, GV","Meshcheryakov, GV","Meshcheryakov, G. V.","Meshcheryakov, G. V."
WOS:000429098900061,"Meyer, M","Meyer, M","Meyer, M.","Meyer, M."
WOS:000429098900061,"Meyer, W","Meyer, W","Meyer, W.","Meyer, W."
WOS:000429098900061,"Mikhailov, YV","Mikhailov, YV","Mikhailov, Yu. V.","Mikhailov, Yu. V."
WOS:000429098900061,"Mikhasenko, M","Mikhasenko, M","Mikhasenko, M.","Mikhasenko, M."
WOS:000429098900061,"Mitrofanov, E","Mitrofanov, E","Mitrofanov, E.","Mitrofanov, E."
WOS:000429098900061,"Miyachi, Y","Miyachi, Y","Miyachi, Y.","Miyachi, Y."
WOS:000429098900061,"Nagaytsev, A","Nagaytsev, A","Nagaytsev, A.","Nagaytsev, A."
WOS:000429098900061,"Nerling, F","Nerling, F","Nerling, F.","Nerling, F."
WOS:000429098900061,"Neyret, D","Neyret, D","Neyret, D.","Neyret, D."
WOS:000429098900061,"Novy, J","Novy, J","Novy, J.","Novy, J."
WOS:000429098900061,"Nowak, WD","Nowak, WD","Nowak, W. -D.","Nowak, W. -D."
WOS:000429098900061,"Nukazuka, G","Nukazuka, G","Nukazuka, G.","Nukazuka, G."
WOS:000429098900061,"Nunes, AS","Nunes, AS","Nunes, A. S.","Nunes, A. S."
WOS:000429098900061,"Olshevsky, AG","Olshevsky, AG","Olshevsky, A. G.","Olshevsky, A. G."
WOS:000429098900061,"Orlov, I","Orlov, I","Orlov, I.","Orlov, I."
WOS:000429098900061,"Ostrick, M","Ostrick, M","Ostrick, M.","Ostrick, M."
WOS:000429098900061,"Panzieri, D","Panzieri, D","Panzieri, D.","Panzieri, D."
WOS:000429098900061,"Parsamyan, B","Parsamyan, B","Parsamyan, B.","Parsamyan, B."
WOS:000429098900061,"Paul, S","Paul, S","Paul, S.","Paul, S."
WOS:000429098900061,"Peng, JC","Peng, JC","Peng, J. -C.","Peng, J. -C."
WOS:000429098900061,"Pereira, F","Pereira, F","Pereira, F.","Pereira, F."
WOS:000429098900061,"Pesek, M","Pesek, M","Pesek, M.","Pesek, M."
WOS:000429098900061,"Pesekova, M","Pesekova, M","Pesekova, M.","Pesekova, M."
WOS:000429098900061,"Peshekhonov, DV","Peshekhonov, DV","Peshekhonov, D. V.","Peshekhonov, D. V."
WOS:000429098900061,"Pierre, N","Pierre, N","Pierre, N.","Pierre, N."
WOS:000429098900061,"Platchkov, S","Platchkov, S","Platchkov, S.","Platchkov, S."
WOS:000429098900061,"Pochodzalla, J","Pochodzalla, J","Pochodzalla, J.","Pochodzalla, J."
WOS:000429098900061,"Polyakov, VA","Polyakov, VA","Polyakov, V. A.","Polyakov, V. A."
WOS:000429098900061,"Pretz, J","Pretz, J","Pretz, J.","Pretz, J."
WOS:000429098900061,"Quaresma, M","Quaresma, M","Quaresma, M.","Quaresma, M."
WOS:000429098900061,"Quintans, C","Quintans, C","Quintans, C.","Quintans, C."
WOS:000429098900061,"Ramos, S","Ramos, S","Ramos, S.","Ramos, S."
WOS:000429098900061,"Regali, C","Regali, C","Regali, C.","Regali, C."
WOS:000429098900061,"Reicherz, G","Reicherz, G","Reicherz, G.","Reicherz, G."
WOS:000429098900061,"Riedl, C","Riedl, C","Riedl, C.","Riedl, C."
WOS:000429098900061,"Rogacheva, NS","Rogacheva, NS","Rogacheva, N. S.","Rogacheva, N. S."
WOS:000429098900061,"Ryabchikov, DI","Ryabchikov, DI","Ryabchikov, D. I.","Ryabchikov, D. I."
WOS:000429098900061,"Rybnikov, A","Rybnikov, A","Rybnikov, A.","Rybnikov, A."
WOS:000429098900061,"Rychter, A","Rychter, A","Rychter, A.","Rychter, A."
WOS:000429098900061,"Salac, R","Salac, R","Salac, R.","Salac, R."
WOS:000429098900061,"Samoylenko, VD","Samoylenko, VD","Samoylenko, V. D.","Samoylenko, V. D."
WOS:000429098900061,"Sandacz, A","Sandacz, A","Sandacz, A.","Sandacz, A."
WOS:000429098900061,"Santos, C","Santos, C","Santos, C.","Santos, C."
WOS:000429098900061,"Sarkar, S","Sarkar, S","Sarkar, S.","Sarkar, S."
WOS:000429098900061,"Savin, IA","Savin, IA","Savin, I. A.","Savin, I. A."
WOS:000429098900061,"Sawada, T","Sawada, T","Sawada, T.","Sawada, T."
WOS:000429098900061,"Sbrizzai, G","Sbrizzai, G","Sbrizzai, G.","Sbrizzai, G."
WOS:000429098900061,"Schiavon, R","Schiavon, R","Schiavon, R.","Schiavon, R."
WOS:000429098900061,"Schluter, T","Schluter, T","Schlueter, T.","Schlueter, T."
WOS:000429098900061,"Schmidt, K","Schmidt, K","Schmidt, K.","Schmidt, K."
WOS:000429098900061,"Schmieden, H","Schmieden, H","Schmieden, H.","Schmieden, H."
WOS:000429098900061,"Schoning, K","Schoning, K","Schoening, K.","Schoening, K."
WOS:000429098900061,"Seder, E","Seder, E","Seder, E.","Seder, E."
WOS:000429098900061,"Selyunin, A","Selyunin, A","Selyunin, A.","Selyunin, A."
WOS:000429098900061,"Silva, L","Silva, L","Silva, L.","Silva, L."
WOS:000429098900061,"Sinha, L","Sinha, L","Sinha, L.","Sinha, L."
WOS:000429098900061,"Sirtl, S","Sirtl, S","Sirtl, S.","Sirtl, S."
WOS:000429098900061,"Slunecka, M","Slunecka, M","Slunecka, M.","Slunecka, M."
